event_types,u,i,ts
0,7,17,8273340
0,10,19,8273448
0,2,13,8273520
0,2,14,8273628
0,2,3,8273880
0,2,7,8274492
0,5,9,8275932
0,0,11,8276256
0,2,5,8276508
0,3,19,8277552
0,5,10,8277624
0,11,18,8279100
0,4,12,8282088
0,0,11,8288136
0,9,14,8288784
0,8,9,8289792
0,8,17,8292168
0,1,17,8292168
0,9,18,8296524
0,1,18,8298360
0,2,10,8318052
0,15,16,8319708
0,12,18,8320608
0,3,11,8321580
0,7,17,8341380
0,2,10,8342424
0,3,15,8380548
0,3,15,8414424
0,3,12,8414496
0,1,11,8422884
0,4,8,8424468
0,4,11,8426340
0,10,12,8426880
0,14,15,8428644
0,0,1,8428716
0,12,19,8430444
0,3,18,8432712
0,12,18,8433072
0,8,12,8438472
0,2,16,8454888
0,2,14,8476056
0,6,7,8503128
0,5,11,8542548
0,4,14,8573472
0,15,19,8633160
0,0,3,8633988
0,4,6,8635392
0,0,8,8635572
0,18,19,8640180
0,2,6,8641764
0,5,10,8641872
0,11,12,8643384
0,6,17,8643924
0,2,15,8644608
0,10,14,8648172
0,7,8,8658000
0,11,13,8680068
0,5,14,8687808
0,3,19,8691444
0,10,13,8695980
0,4,10,8698824
0,0,17,8706276
0,2,11,8707644
0,12,13,8710416
0,7,14,8813808
0,3,18,8816940
0,2,5,8818416
0,9,11,8819856
0,3,13,8820360
0,7,14,8878176
0,0,13,8883864
0,4,16,8889372
0,9,14,8889876
0,0,4,8892648
0,4,12,8894088
0,12,16,8898192
0,5,6,8901396
0,8,18,8903988
0,11,14,8906328
0,6,16,8907984
0,0,2,8908272
0,9,14,8910972
0,10,12,8915148
0,11,19,8923356
0,0,5,8923644
0,2,15,8926020
0,1,8,8934804
0,11,17,8936028
0,11,15,8936928
0,13,19,8937360
0,10,17,8940168
0,10,17,8940492
0,0,7,8940852
0,1,8,8941896
0,5,11,8942580
0,1,10,8942904
0,11,12,8949528
0,11,13,8950032
0,9,18,8951040
0,12,18,8952300
0,17,18,8953272
0,12,13,8954460
0,5,8,8954640
0,7,9,8954964
0,14,15,8955000
0,10,13,8955216
0,2,8,8956908
0,8,10,8957772
0,10,13,8959644
0,17,18,8965404
0,2,4,8966520
0,18,19,8969976
0,8,12,8970336
0,9,13,8970804
0,15,18,8977716
0,16,18,8980056
0,6,15,8980200
0,6,19,8980560
0,3,9,8981604
0,4,17,8982540
0,6,17,8984484
0,16,17,8989200
0,8,13,8993160
0,5,16,8994060
0,9,14,8996256
0,7,12,8997408
0,2,6,8997696
0,7,19,9004248
0,5,9,9008172
0,5,9,9008316
0,3,11,9009324
0,1,3,9009900
0,6,19,9010188
0,1,8,9010836
0,2,18,9012168
0,5,18,9013608
0,5,16,9020880
0,5,12,9025308
0,0,9,9032220
0,11,13,9035136
0,5,9,9035208
0,16,17,9036324
0,2,13,9039996
0,11,12,9040464
0,2,11,9040968
0,1,14,9043704
0,7,17,9045000
0,1,11,9046908
0,1,4,9047628
0,1,2,9051012
0,0,11,9052380
0,11,16,9071640
0,10,16,9077220
0,7,13,9088416
0,6,19,9088920
0,1,2,9088992
0,2,13,9089172
0,8,16,9107640
0,4,13,9127080
0,12,19,9128664
0,3,4,9131724
0,11,14,9135900
0,5,13,9143388
0,3,10,9146808
0,3,10,9147636
0,12,17,9231984
0,4,6,9240120
0,3,9,9249516
0,4,11,9268596
0,10,18,9271224
0,5,17,9318204
0,1,14,9319356
0,11,15,9320436
0,16,18,9322524
0,4,17,9323964
0,4,8,9324432
0,8,18,9324864
0,7,11,9325548
0,6,19,9326772
0,5,14,9327060
0,4,10,9329220
0,1,16,9329616
0,2,4,9331488
0,4,10,9409788
0,5,17,9409968
0,10,14,9410292
0,7,16,9433764
0,0,10,9434808
0,14,17,9435024
0,11,17,9435960
0,10,13,9436284
0,2,11,9436500
0,9,14,9437148
0,8,13,9437256
0,10,19,9437976
0,5,9,9438408
0,2,7,9438876
0,13,18,9439920
0,3,8,9440208
0,11,17,9440244
0,2,8,9440820
0,5,7,9440820
0,0,10,9441864
0,0,9,9442224
0,4,16,9442728
0,10,11,9444816
0,10,15,9445176
0,1,19,9445356
0,11,17,9446508
0,5,7,9447084
0,12,13,9447228
0,6,15,9447372
0,11,16,9447516
0,1,16,9449784
0,17,18,9450216
0,2,12,9454716
0,0,3,9455580
0,11,16,9462348
0,11,19,9484236
0,3,4,9497952
0,2,17,9501444
0,0,6,9502812
0,9,10,9504612
0,6,8,9506232
0,1,14,9548028
0,2,7,9551556
0,2,16,9553320
0,9,18,9554544
0,0,6,9635688
0,4,11,9652248
0,1,13,9654408
0,1,19,9657720
0,9,14,9719316
0,2,15,9750636
0,8,9,9752400
0,4,16,9804636
0,10,13,9807948
0,12,13,9808056
0,4,17,9808488
0,4,8,9812088
0,2,13,9812844
0,6,9,9820368
0,2,10,9886464
0,4,15,9937188
0,1,8,9939204
0,7,17,9958392
0,10,16,9973296
0,9,15,9973800
0,12,14,9975096
0,15,19,9980892
0,4,12,9983088
0,6,12,9983880
0,5,18,9993852
0,6,12,9994644
0,0,16,9998460
0,12,19,10005588
0,9,19,10056204
0,3,13,10056744
0,11,16,10056744
0,1,11,10057644
0,0,6,10059156
0,17,19,10061856
0,12,18,10061892
0,5,16,10062720
0,3,10,10064412
0,5,18,10065240
0,12,14,10065816
0,5,8,10065852
0,1,7,10067976
0,0,11,10069812
0,11,19,10073196
0,11,16,10073268
0,1,8,10074024
0,6,17,10074384
0,14,17,10074384
0,0,3,10084248
0,15,17,10106712
0,5,13,10106856
0,1,14,10108260
0,3,15,10109700
0,10,12,10115244
0,2,8,10117476
0,12,15,10117872
0,4,11,10119852
0,5,7,10120428
0,1,3,10120860
0,9,10,10120968
0,0,16,10121760
0,13,19,10121904
0,9,10,10122516
0,17,18,10122984
0,5,10,10123596
0,4,16,10124748
0,5,13,10125108
0,0,7,10126728
0,10,18,10127196
0,9,18,10127412
0,0,7,10127988
0,12,16,10128780
0,10,19,10128996
0,10,12,10129716
0,3,17,10129788
0,5,8,10131228
0,2,14,10131444
0,2,16,10131480
0,15,16,10131876
0,2,11,10131912
0,4,7,10132308
0,10,14,10132884
0,4,6,10133316
0,16,17,10134396
0,12,14,10136520
0,13,16,10138428
0,4,8,10140156
0,8,10,10143252
0,12,13,10147932
0,0,8,10149084
0,2,6,10156716
0,2,15,10157112
0,5,8,10187280
0,5,10,10188504
0,10,13,10190268
0,4,11,10190304
0,2,18,10191132
0,4,8,10191132
0,9,11,10191708
0,5,16,10192068
0,6,17,10192716
0,2,5,10194804
0,5,8,10195380
0,0,17,10196424
0,1,9,10197576
0,7,16,10198044
0,0,4,10198332
0,9,16,10198764
0,9,17,10199592
0,3,12,10199628
0,14,19,10199772
0,3,9,10199808
0,9,17,10199880
0,8,18,10200024
0,3,16,10200060
0,1,15,10201104
0,11,14,10201536
0,9,16,10201896
0,9,18,10202112
0,7,9,10202184
0,11,12,10204056
0,4,10,10204416
0,1,15,10204560
0,7,13,10205136
0,8,14,10206792
0,2,7,10212084
0,6,7,10213092
0,14,16,10213308
0,4,19,10217268
0,2,19,10218528
0,12,14,10221624
0,9,17,10223208
0,2,9,10224648
0,10,15,10225404
0,12,18,10227060
0,6,11,10227744
0,7,14,10228968
0,1,2,10231308
0,2,6,10235052
0,5,12,10283112
0,2,18,10283904
0,6,13,10332864
0,14,17,10341216
0,6,15,10341612
0,16,18,10341792
0,9,15,10341792
0,0,14,10345968
0,7,18,10346868
0,0,5,10351332
0,4,8,10351872
0,12,16,10356660
0,17,18,10359072
0,1,13,10359108
0,0,18,10359396
0,15,17,10361592
0,9,11,10362600
0,4,8,10363176
0,2,8,10363500
0,7,18,10387368
0,7,11,10389096
0,13,16,10389816
0,6,10,10389960
0,3,18,10392192
0,9,13,10392660
0,13,18,10392876
0,1,10,10394964
0,10,14,10395576
0,7,14,10395972
0,14,17,10396296
0,5,15,10396404
0,2,14,10397448
0,1,5,10399248
0,5,15,10399608
0,1,5,10401336
0,14,17,10408932
0,1,8,10434420
0,6,17,10434600
0,2,3,10480680
0,13,14,10520028
0,5,13,10521000
0,16,19,10533276
0,5,19,10565892
0,17,18,10567044
0,2,3,10568484
0,1,10,10568952
0,6,9,10569636
0,8,19,10585800
0,7,19,10589616
0,2,16,10590480
0,6,15,10598004
0,1,7,10605456
0,2,4,10613952
0,11,12,10614312
0,2,11,10614564
0,10,16,10636380
0,6,15,10643076
0,3,14,10645416
0,2,7,10646388
0,10,19,10646964
0,9,15,10650744
0,4,13,10651464
0,0,16,10651500
0,5,13,10657440
0,6,12,10663488
0,2,9,10664856
0,17,18,10673064
0,7,16,10673928
0,2,10,10674216
0,0,19,10674900
0,12,13,10676160
0,8,13,10676772
0,7,19,10682928
0,2,6,10683144
0,0,18,10683360
0,1,18,10685304
0,3,8,10685736
0,6,14,10686528
0,13,18,10707588
0,6,14,10708452
0,11,12,10711728
0,0,8,10712736
0,0,5,10715832
0,2,4,10720008
0,4,19,10723968
0,4,17,10724508
0,6,10,10724652
0,1,11,10725336
0,3,17,10725804
0,6,7,10726452
0,1,9,10726776
0,2,14,10728288
0,0,18,10728648
0,13,18,10729224
0,1,9,10730088
0,10,13,10730304
0,2,16,10731348
0,7,12,10731420
0,9,10,10731852
0,15,17,10732032
0,8,15,10732104
0,16,18,10732140
0,2,6,10733436
0,9,12,10734012
0,18,19,10734804
0,11,16,10736388
0,1,4,10738764
0,1,10,10739736
0,5,18,10743228
0,1,3,10743984
0,8,9,10744920
0,1,8,10745280
0,0,5,10745568
0,1,5,10745928
0,2,6,10746144
0,10,16,10746504
0,15,18,10746972
0,13,19,10747548
0,9,14,10747764
0,3,5,10748088
0,1,2,10748952
0,5,18,10749600
0,2,16,10751076
0,3,13,10751796
0,7,14,10753596
0,5,13,10754604
0,4,7,10755072
0,9,17,10755504
0,6,7,10757988
0,15,18,10758240
0,1,9,10758312
0,8,14,10758384
0,5,11,10760508
0,0,4,10762056
0,15,19,10762164
0,9,18,10762308
0,11,18,10764180
0,9,18,10764324
0,12,19,10765656
0,6,18,10765908
0,6,19,10774872
0,8,14,10775268
0,11,16,10778760
0,12,19,10778868
0,9,11,10781172
0,3,14,10782072
0,18,19,10782864
0,12,13,10784268
0,0,19,10785708
0,3,4,10785960
0,5,11,10786752
0,10,14,10786860
0,3,14,10789488
0,12,16,10791936
0,1,16,10793124
0,6,15,10796112
0,7,8,10799604
0,10,15,10801728
0,5,11,10803636
0,5,17,10806444
0,12,16,10808784
0,9,13,10809972
0,2,13,10873908
0,10,13,10885320
0,6,14,10898928
0,8,12,10907136
0,3,15,10908648
0,5,15,10909692
0,2,13,10912284
0,1,11,10916856
0,12,17,10918260
0,4,15,10918440
0,7,16,10922508
0,3,19,10925064
0,1,13,10974024
0,7,16,10974924
0,8,13,10975392
0,9,15,10975932
0,12,15,10976256
0,5,19,10977768
0,7,9,10977840
0,14,16,10978020
0,7,10,10978740
0,4,10,10981404
0,2,17,10981872
0,8,10,10982448
0,9,11,10983384
0,9,17,10987308
0,8,19,10989756
0,4,12,10990476
0,10,15,10993392
0,15,19,10996596
0,1,13,10997424
0,1,5,11002644
0,9,18,11008080
0,4,19,11011068
0,5,13,11011500
0,8,13,11012112
0,13,17,11012220
0,4,16,11012616
0,3,11,11017620
0,0,16,11017800
0,7,16,11018736
0,4,19,11019744
0,14,15,11021652
0,9,16,11023812
0,7,16,11024172
0,2,4,11024460
0,2,19,11025648
0,16,17,11026332
0,1,11,11027520
0,1,4,11027700
0,5,9,11027772
0,5,19,11027808
0,17,19,11029788
0,6,12,11029896
0,16,17,11029896
0,0,4,11030220
0,1,3,11030220
0,2,15,11030580
0,18,19,11030832
0,12,16,11030940
0,2,4,11031552
0,5,18,11031984
0,3,14,11032416
0,5,16,11032956
0,2,12,11034144
0,9,13,11034216
0,3,4,11034216
0,2,14,11035620
0,1,8,11036412
0,1,17,11036988
0,3,7,11037240
0,10,16,11037564
0,0,9,11037924
0,4,9,11038428
0,0,18,11038536
0,2,11,11038680
0,10,17,11038824
0,0,10,11039112
0,5,12,11039400
0,8,17,11039796
0,11,16,11040048
0,3,7,11040336
0,10,19,11041128
0,15,17,11041272
0,7,12,11041272
0,6,19,11042208
0,9,19,11042316
0,16,17,11042316
0,4,17,11042352
0,4,17,11042928
0,2,3,11043828
0,7,9,11043900
0,8,9,11045196
0,4,9,11046780
0,10,12,11046816
0,13,18,11046852
0,1,16,11047140
0,11,14,11048004
0,1,18,11049300
0,1,7,11049336
0,17,18,11049948
0,6,14,11050416
0,5,8,11050668
0,0,4,11052000
0,2,19,11056716
0,8,10,11111292
0,6,19,11128068
0,14,15,11128500
0,4,14,11129580
0,1,8,11131920
0,2,14,11133468
0,0,15,11134152
0,8,15,11138580
0,11,16,11142288
0,17,19,11148696
0,2,8,11152080
0,2,12,11152872
0,1,12,11159532
0,13,19,11212092
0,6,7,11212416
0,11,16,11213784
0,14,18,11244888
0,7,14,11245716
0,2,7,11246184
0,5,7,11247048
0,4,11,11254032
0,12,19,11257992
0,6,7,11258388
0,13,18,11260728
0,6,12,11261232
0,4,16,11261628
0,5,10,11262276
0,9,17,11265948
0,7,12,11266740
0,10,19,11267568
0,5,8,11268360
0,6,19,11269836
0,6,19,11270412
0,10,18,11270736
0,7,8,11272644
0,6,9,11273724
0,0,13,11275020
0,13,16,11275200
0,7,17,11277396
0,7,9,11279160
0,0,2,11280132
0,10,12,11280312
0,0,14,11280312
0,2,7,11280852
0,8,14,11281680
0,7,15,11281932
0,5,16,11283192
0,5,17,11283984
0,2,16,11284020
0,6,9,11284524
0,9,10,11284560
0,0,15,11284596
0,1,9,11286684
0,0,10,11287116
0,11,14,11292408
0,11,18,11318760
0,4,5,11329992
0,16,17,11335392
0,2,9,11342772
0,2,19,11359620
0,7,9,11363400
0,9,12,11365740
0,2,16,11366676
0,11,18,11370564
0,2,9,11379096
0,9,16,11379168
0,5,17,11382048
0,3,8,11384100
0,10,13,11397924
0,2,3,11398932
0,14,17,11399364
0,10,18,11401812
0,0,6,11406672
0,2,4,11410560
0,2,9,11411784
0,9,15,11411892
0,2,19,11449692
0,10,16,11470248
0,10,15,11471040
0,9,14,11471292
0,6,11,11476368
0,7,16,11477196
0,0,8,11477556
0,13,19,11477628
0,2,4,11481408
0,2,3,11494152
0,11,15,11502252
0,11,19,11508336
0,3,16,11508552
0,13,14,11509020
0,2,7,11509452
0,2,7,11510136
0,12,17,11510208
0,13,16,11510640
0,6,17,11513952
0,5,11,11517660
0,3,16,11518236
0,3,7,11521368
0,5,17,11522196
0,11,19,11525796
0,4,9,11525796
0,11,13,11526156
0,3,7,11532348
0,12,16,11548728
0,7,15,11550456
0,1,9,11551716
0,10,19,11553552
0,8,18,11558484
0,17,19,11608128
0,4,16,11630268
0,8,15,11635992
0,5,19,11694276
0,0,9,11697048
0,11,14,11738520
0,1,19,11738916
0,16,17,11782836
0,5,13,11802600
0,10,15,11803356
0,0,10,11808900
0,0,9,11845260
0,7,13,11854152
0,1,5,11857680
0,7,11,11859876
0,0,13,11870352
0,5,6,11922840
0,3,17,11923884
0,4,12,11928060
0,2,13,11929212
0,4,11,11930220
0,9,15,11931048
0,3,14,11931624
0,15,18,11931624
0,6,15,11932236
0,9,12,11937708
0,0,6,11941272
0,5,19,11942028
0,7,11,11943108
0,0,11,11945340
0,0,8,11945808
0,3,9,11946132
0,2,18,11946168
0,2,10,11946888
0,14,19,11948472
0,9,10,11948724
0,7,10,11949192
0,7,11,11950056
0,4,8,11951460
0,0,10,11952468
0,10,16,11952612
0,4,6,11953656
0,4,10,11955384
0,5,18,11956212
0,8,18,11958768
0,1,18,11959164
0,11,12,11961900
0,1,14,11962908
0,15,16,11963628
0,1,8,11965644
0,10,17,11967516
0,3,15,11968956
0,8,9,11974140
0,1,10,11979900
0,1,15,11980332
0,4,9,12008988
0,9,19,12010392
0,6,13,12023604
0,9,19,12036924
0,8,16,12037140
0,14,15,12037176
0,4,13,12039516
0,3,10,12039624
0,0,1,12039768
0,10,13,12045024
0,7,17,12045744
0,9,14,12046176
0,3,19,12046464
0,14,17,12047148
0,3,17,12049560
0,18,19,12049884
0,10,11,12051576
0,0,7,12054060
0,0,17,12074508
0,1,9,12105468
0,6,10,12120912
0,0,13,12125772
0,1,10,12139704
0,13,17,12157092
0,7,12,12166488
0,1,11,12188808
0,7,11,12210480
0,9,13,12210984
0,10,17,12212244
0,3,4,12212460
0,16,17,12254580
0,3,9,12287952
0,5,19,12310632
0,1,15,12316860
0,2,4,12317796
0,0,14,12320280
0,7,15,12321720
0,16,19,12322908
0,0,17,12324960
0,12,15,12325392
0,14,18,12328128
0,7,14,12328956
0,2,9,12334392
0,2,11,12337308
0,1,3,12425832
0,9,19,12431016
0,3,7,12480984
0,12,19,12481884
0,1,10,12540348
0,13,15,12545496
0,7,18,12548484
0,3,17,12568860
0,1,6,12577212
0,5,17,12580740
0,12,13,12589668
0,0,8,12589956
0,4,13,12593232
0,7,12,12749796
0,2,6,12752064
0,5,6,12752568
0,4,15,12753252
0,18,19,12757392
0,15,18,12765204
0,2,10,12768336
0,12,15,12771900
0,1,19,12773376
0,13,16,12773556
0,12,13,12775428
0,16,19,12776652
0,16,17,12777768
0,1,5,12777804
0,0,19,12779604
0,0,8,12780468
0,5,13,12780900
0,2,11,12782304
0,7,11,12783132
0,12,17,12787884
0,3,13,12788532
0,1,5,12792420
0,13,16,12802680
0,2,6,12819312
0,7,8,12840156
0,3,11,12857688
0,11,19,12858516
0,6,18,12859128
0,11,12,12861072
0,9,16,12894552
0,2,3,12962376
0,10,19,12962592
0,11,12,12963708
0,2,18,12966840
0,2,18,12966876
0,4,9,12972420
0,11,17,12973716
0,11,15,12975192
0,7,11,12976164
0,10,19,12976308
0,8,18,12976524
0,2,4,12978252
0,12,19,12980016
0,10,14,12983292
0,5,18,12984084
0,11,16,12985956
0,11,12,12986784
0,4,7,12987144
0,7,12,12987864
0,2,18,12989304
0,8,12,12989772
0,9,13,12990132
0,3,10,12991176
0,8,11,12991896
0,5,12,12995712
0,3,18,12997548
0,0,16,12997620
0,7,19,12999240
0,14,16,12999852
0,6,18,12999888
0,15,16,13005468
0,0,14,13005684
0,2,16,13006080
0,0,12,13006116
0,8,11,13006728
0,1,17,13007052
0,11,15,13007772
0,15,19,13007988
0,4,8,13008060
0,8,16,13008276
0,1,2,13009572
0,1,7,13009752
0,8,18,13010004
0,7,19,13010868
0,4,8,13011480
0,3,6,13013244
0,7,17,13013748
0,8,12,13013820
0,8,19,13015476
0,3,9,13016448
0,3,18,13017096
0,8,12,13017240
0,12,18,13021092
0,1,13,13022820
0,0,18,13022856
0,7,8,13025556
0,5,15,13026276
0,18,19,13026312
0,0,6,13031352
0,7,17,13033548
0,12,18,13034484
0,2,17,13034556
0,3,7,13034772
0,7,15,13039308
0,0,18,13051152
0,8,12,13084164
0,6,11,13085712
0,6,12,13086000
0,1,2,13086396
0,4,11,13088268
0,7,17,13088448
0,8,12,13088592
0,14,19,13088772
0,3,19,13089888
0,2,12,13092624
0,1,8,13092768
0,7,9,13094064
0,10,14,13094568
0,16,19,13095360
0,11,15,13095828
0,11,19,13096944
0,12,13,13096980
0,1,5,13097124
0,1,12,13097232
0,5,13,13100868
0,0,12,13101876
0,3,10,13103352
0,6,14,13106268
0,1,5,13107960
0,11,18,13108356
0,13,18,13111920
0,3,18,13277664
0,7,11,13286196
0,13,18,13294764
0,12,16,13295700
0,5,17,13295736
0,3,13,13297896
0,0,10,13359852
0,10,12,13369644
0,6,13,13373532
0,3,16,13374036
0,8,14,13375800
0,0,14,13378284
0,2,11,13379112
0,2,17,13379364
0,8,10,13381380
0,7,14,13381416
0,7,11,13381992
0,2,18,13382028
0,12,16,13382676
0,16,17,13382964
0,18,19,13383252
0,8,16,13384476
0,10,14,13384836
0,11,19,13384908
0,15,18,13385808
0,14,17,13388580
0,4,7,13389912
0,14,18,13391280
0,17,18,13391712
0,5,14,13392360
0,14,15,13392648
0,2,12,13393080
0,1,12,13393764
0,10,14,13394772
0,9,11,13395240
0,3,18,13395960
0,3,8,13395996
0,0,5,13399056
0,3,18,13399488
0,7,19,13402368
0,11,18,13402800
0,1,17,13404888
0,1,8,13411368
0,2,5,13417128
0,10,19,13466592
0,0,3,13466916
0,3,17,13468716
0,9,15,13536036
0,4,7,13538700
0,12,13,13563000
0,10,17,13565556
0,10,15,13567716
0,0,7,13568292
0,12,18,13569336
0,13,17,13569552
0,0,14,13569804
0,11,19,13570020
0,10,15,13571280
0,5,17,13571316
0,0,17,13572468
0,11,12,13573836
0,1,14,13575060
0,0,10,13575276
0,5,8,13575888
0,16,19,13576176
0,1,14,13577292
0,3,15,13578480
0,2,18,13578660
0,4,8,13579164
0,0,5,13580892
0,8,16,13581180
0,7,15,13582260
0,8,19,13583196
0,3,11,13583196
0,3,12,13583520
0,10,14,13584024
0,9,13,13584276
0,3,15,13584348
0,8,16,13584456
0,9,12,13584492
0,2,19,13584960
0,0,6,13585104
0,5,17,13585788
0,4,17,13586472
0,5,17,13587300
0,10,19,13588668
0,9,12,13589028
0,13,15,13589460
0,0,2,13591260
0,16,17,13591332
0,3,5,13591368
0,6,19,13592160
0,3,18,13592160
0,3,13,13596984
0,5,12,13598064
0,3,15,13599504
0,4,10,13602600
0,6,19,13604868
0,10,16,13607640
0,8,11,13609080
0,17,18,13609368
0,2,17,13609800
0,4,8,13610088
0,8,17,13613400
0,5,15,13614228
0,1,7,13616280
0,5,9,13617180
0,0,10,13617792
0,2,13,13625244
0,10,18,13639896
0,7,10,13640004
0,1,15,13655052
0,3,19,13663872
0,6,17,13706532
0,12,15,13715964
0,11,14,13719636
0,3,11,13728816
0,0,8,13744872
0,0,11,13796928
0,7,18,13798224
0,4,17,13798440
0,13,17,13799052
0,8,16,13799088
0,9,14,13800420
0,1,5,13804020
0,10,12,13811868
0,7,14,13813668
0,7,16,13833612
0,3,16,13836528
0,6,13,13836744
0,7,12,13838148
0,5,16,13840128
0,0,18,13845456
0,9,17,13854960
0,5,13,13855536
0,6,11,13883436
0,11,19,13892328
0,1,17,13892868
0,6,8,13894200
0,14,19,13899636
0,8,17,13900284
0,5,12,13902552
0,9,18,13914864
0,1,10,13943484
0,0,11,13945788
0,3,19,13945788
0,1,16,13946580
0,0,10,13948704
0,8,15,13972284
0,4,8,13974876
0,9,17,13982796
0,16,18,13983336
0,3,16,14035824
0,13,14,14037804
0,0,4,14038236
0,11,15,14040144
0,14,18,14040540
0,7,19,14041836
0,8,9,14045940
0,12,14,14050728
0,3,5,14082480
0,0,12,14084676
0,0,16,14130432
0,6,7,14131008
0,11,19,14131332
0,11,18,14133204
0,0,16,14133348
0,5,7,14136444
0,1,13,14136768
0,2,13,14137308
0,6,8,14137812
0,12,15,14139252
0,12,13,14140728
0,4,6,14146488
0,0,7,14150844
0,11,13,14151564
0,13,18,14151744
0,8,11,14151996
0,9,15,14154552
0,14,16,14155668
0,2,17,14161968
0,10,16,14163552
0,9,13,14164956
0,0,8,14167116
0,6,19,14169168
0,0,15,14169492
0,0,10,14173020
0,0,4,14173164
0,0,15,14175180
0,0,5,14176260
0,6,9,14176548
0,5,6,14180580
0,7,12,14181084
0,15,16,14181984
0,0,12,14182992
0,7,8,14184396
0,0,8,14184648
0,6,17,14185404
0,16,18,14186304
0,5,18,14188104
0,7,10,14188320
0,0,16,14190660
0,2,6,14191056
0,3,18,14192928
0,0,9,14193000
0,8,12,14193504
0,2,7,14196492
0,2,6,14197176
0,16,18,14199912
0,3,5,14210244
0,2,9,14239008
0,4,11,14239872
0,5,16,14245272
0,16,17,14245308
0,10,12,14245776
0,9,13,14246028
0,6,18,14252544
0,7,17,14252868
0,7,16,14253264
0,7,19,14253552
0,7,18,14255028
0,1,12,14256000
0,1,8,14260068
0,8,13,14264964
0,2,7,14265684
0,16,18,14266260
0,1,8,14266944
0,9,10,14268708
0,4,14,14271552
0,1,7,14285664
0,12,18,14292936
0,10,12,14294520
0,0,17,14294844
0,15,16,14295024
0,1,13,14296356
0,0,5,14306904
0,0,11,14308740
0,7,11,14308956
0,6,12,14309352
0,3,18,14311116
0,5,8,14313780
0,16,17,14314104
0,15,17,14315292
0,2,6,14317452
0,2,3,14321412
0,2,7,14324364
0,8,11,14348736
0,6,10,14348988
0,0,19,14351076
0,2,10,14372784
0,9,16,14377644
0,6,13,14379732
0,0,6,14381964
0,1,9,14384844
0,1,10,14391540
0,6,7,14404392
0,2,16,14404860
0,13,14,14405076
0,3,13,14420268
0,3,14,14511348
0,1,8,14564268
0,2,4,14566500
0,15,16,14574960
0,1,10,14606532
0,17,18,14610312
0,4,8,14610528
0,15,19,14612904
0,3,11,14613876
0,5,16,14615244
0,10,18,14616432
0,0,2,14617080
0,6,16,14657112
0,5,16,14686776
0,7,19,14697792
0,13,15,14759496
0,4,7,14761188
0,1,7,14773644
0,0,2,14776668
0,3,9,14777100
0,8,10,14777244
0,15,17,14777388
0,1,14,14778216
0,8,17,14778972
0,6,8,14779476
0,8,9,14779656
0,3,11,14780016
0,0,15,14780160
0,4,15,14781276
0,1,18,14781852
0,16,17,14782464
0,8,18,14783040
0,4,19,14785776
0,9,19,14788260
0,1,6,14788296
0,4,17,14789376
0,8,19,14790924
0,0,1,14792616
0,7,10,14812704
0,0,15,14824800
0,15,18,14850576
0,14,18,14887440
0,3,19,14889348
0,12,19,14891976
0,10,16,14894136
0,3,15,14896620
0,2,9,14896620
0,6,7,14897664
0,8,18,14898024
0,1,16,14901876
0,3,19,14902164
0,4,5,14902740
0,12,15,14903208
0,11,14,14906412
0,9,11,14908536
0,6,15,14908644
0,8,15,14909652
0,2,11,14911416
0,2,10,14911848
0,7,14,14912784
0,6,13,14915268
0,15,16,14921172
0,1,2,14923116
0,3,7,14923332
0,6,8,14927904
0,3,16,14931540
0,2,6,14982948
0,3,13,15022980
0,0,12,15032412
0,10,19,15035184
0,0,3,15040008
0,6,15,15040548
0,5,18,15043140
0,5,17,15048576
0,4,19,15086304
0,5,16,15087924
0,4,10,15099120
0,1,3,15142932
0,15,16,15147396
0,10,18,15151212
0,13,18,15152652
0,12,18,15154164
0,0,13,15154236
0,7,18,15154884
0,9,10,15154956
0,11,18,15154956
0,4,15,15155064
0,5,11,15157836
0,3,7,15158340
0,14,18,15158880
0,7,8,15159096
0,9,15,15160320
0,9,11,15165072
0,1,3,15165504
0,2,17,15178212
0,0,13,15179724
0,6,9,15204528
0,11,15,15207552
0,2,17,15208992
0,9,13,15213888
0,6,19,15214212
0,2,16,15217092
0,6,17,15218100
0,2,10,15223536
0,17,19,15224904
0,2,19,15233580
0,4,8,15234984
0,3,16,15259356
0,4,15,15260832
0,9,13,15261480
0,0,17,15261948
0,4,8,15264036
0,4,12,15273108
0,0,13,15286248
0,6,17,15293484
0,3,10,15312132
0,9,12,15351480
0,0,17,15401952
0,1,5,15410124
0,4,11,15421212
0,8,12,15421752
0,7,18,15421968
0,2,13,15427836
0,0,14,15428088
0,14,19,15428556
0,4,17,15430860
0,9,15,15433560
0,0,14,15435144
0,9,12,15435468
0,4,10,15442956
0,9,18,15443280
0,9,16,15445620
0,3,19,15448680
0,14,16,15465132
0,10,12,15468624
0,5,14,15510096
0,0,8,15528672
0,3,18,15530184
0,11,17,15534108
0,13,14,15545484
0,15,17,15545808
0,0,19,15546060
0,17,19,15546744
0,7,15,15548868
0,6,12,15557148
0,1,19,15561900
0,9,10,15564348
0,1,9,15565968
0,0,19,15567552
0,8,16,15576552
0,12,14,15579216
0,9,19,15581016
0,4,15,15581376
0,6,8,15581448
0,4,8,15581880
0,14,18,15582600
0,16,19,15582888
0,8,13,15584976
0,7,18,15585552
0,1,18,15588612
0,4,13,15593220
0,3,14,15599592
0,6,9,15602652
0,13,18,15605676
0,1,3,15709392
